circRNAs	Normal1_count	Normal2_count	Normal3_count	Tumor1_count	Tumor2_count	Tumor3_count
novel_circ_049616	20.99365218	24.03755495	15.38501406	2.60841589	0	0
novel_circ_049619	24.64472212	16.93555008	3.139798788	0	0	0
novel_circ_049621	10.04044235	1.638924201	0	6.521039724	0	0
novel_circ_049631	4.56383743	13.11139361	3.453778667	0	0	0
novel_circ_049632	107.7065634	41.5194131	65.30781479	32.60519862	0	0
novel_circ_049638	1.825534972	12.56508554	5.651637818	9.129455613	0	0
novel_circ_049646	7.302139889	5.463080671	10.67531588	7.825247669	0	0
novel_circ_049647	15.51704726	19.66709041	8.791436606	0	0	0
novel_circ_049667	2.738302458	5.463080671	0	27.38836684	0	0
novel_circ_049668	22.81918715	48.62141797	37.99156534	10.43366356	54.15591979	0
novel_circ_049669	10.04044235	1.638924201	0	13.04207945	0	0
novel_circ_049670	385.1878791	121.826699	167.9792352	32.60519862	30.94623988	0
novel_circ_049671	2.738302458	0.546308067	6.907557334	0	0	0
novel_circ_049672	18.25534972	12.56508554	58.40025746	0	0	0
novel_circ_049673	1.825534972	0.546308067	0	1.304207945	0	0
novel_circ_049675	10.04044235	6.009388738	3.453778667	14.34628739	0	0
novel_circ_049679	6.389372403	2.731540335	2.51183903	1.304207945	0	0
novel_circ_049682	1712.351804	661.5790692	867.2124253	1182.916606	3.868279985	214.0716496
novel_circ_049685	31.94686201	15.29662588	9.419396364	13.04207945	0	0
novel_circ_049686	30.12132704	40.42679696	12.87317503	5.216831779	0	0
novel_circ_049687	15.51704726	18.02816621	7.535517091	3.912623834	0	0
novel_circ_049689	123.2236106	52.99188251	69.07557334	26.0841589	0	0
novel_circ_049691	20.99365218	17.48185815	4.395718303	0	0	0
novel_circ_049693	4.56383743	7.648312939	0.627959758	0	0	0
novel_circ_049710	3.651069944	6.009388738	0	9.129455613	0	0
novel_circ_049713	8.214907375	14.20400974	5.023678061	0	0	0
novel_circ_049715	5.476604917	3.277848402	13.81511467	0	0	0
novel_circ_049721	9.127674861	2.185232268	6.279597576	0	0	0
novel_circ_049722	1.825534972	0.546308067	0	7.825247669	0	0
novel_circ_049723	0	1.638924201	6.907557334	15.65049534	0	0
novel_circ_049725	115.9214707	96.69652787	64.05189528	118.682923	30.94623988	0
novel_circ_049727	1.825534972	3.82415647	8.163476849	0	0	0
novel_circ_049730	10.95320983	1.092616134	4.709698182	0	0	0
novel_circ_049731	1.825534972	0.546308067	0	0	61.89247975	0
novel_circ_049733	5.476604917	8.740929073	0	5.216831779	0	0
novel_circ_049736	5.476604917	8.194621006	0	28.69257478	0	0
novel_circ_049739	43.81283933	19.12078235	21.66461164	1.304207945	0	0
novel_circ_049745	23.73195464	7.102004872	0	14.34628739	0	0
novel_circ_049748	4.56383743	2.731540335	10.98929576	0	0	0
novel_circ_049754	8.214907375	5.463080671	17.26889333	0	0	0
novel_circ_049764	1.825534972	0.546308067	3.453778667	0	0	0
novel_circ_049769	3.651069944	2.731540335	10.98929576	0	0	0
novel_circ_049775	250.0982912	57.36234704	40.18942449	0	0	0
novel_circ_049778	172.5130549	28.95432756	10.67531588	0	0	0
novel_circ_049785	7.302139889	4.370464537	25.43237018	0	0	0
novel_circ_049794	9.127674861	32.23217596	23.23451103	0	0	0
novel_circ_049796	6.389372403	11.47246941	0	7.825247669	0	0
novel_circ_049799	0	4.370464537	6.279597576	7.825247669	0	0
novel_circ_049802	38.33623442	36.60264049	8.163476849	41.73465423	0	0
novel_circ_049803	0.912767486	2.185232268	11.30327564	0	0	0
novel_circ_049805	35.59793196	30.59325176	60.91209649	0	0	0
novel_circ_049806	6.389372403	3.82415647	0	3.912623834	0	0
novel_circ_049810	1.825534972	0	0	20.86732712	38.68279985	0
novel_circ_049812	8.214907375	1.092616134	0	151.2881216	73.49731971	0
novel_circ_049819	5.476604917	2.185232268	4.395718303	0	0	0
novel_circ_049827	4.56383743	2.731540335	0.627959758	0	0	0
novel_circ_049830	15.51704726	10.92616134	36.73564582	10.43366356	0	0
novel_circ_049834	0	4.370464537	0	49.5599019	46.41935982	80.0593161
novel_circ_049839	1.825534972	4.916772604	20.40869212	0	0	0
novel_circ_049840	45.6383743	23.49124688	9.733376243	0	0	0
novel_circ_049844	0.912767486	6.009388738	7.535517091	0	0	0
novel_circ_049847	0	9.28723714	2.825818909	3.912623834	0	0
novel_circ_049848	3.651069944	10.37985327	15.38501406	0	0	0
novel_circ_049851	54.76604917	33.87110016	18.21083297	50.86410985	23.20967991	0
novel_circ_049862	4.56383743	0.546308067	0	0	15.47311994	0
novel_circ_049867	20.99365218	31.68586789	11.61725552	26.0841589	19.34139992	72.22742648
novel_circ_049870	2.738302458	3.82415647	4.395718303	26.0841589	27.07795989	0
novel_circ_049878	13.69151229	6.555696805	10.04735612	32.60519862	27.07795989	0
novel_circ_049884	3.651069944	0	3.767758546	2.60841589	0	0
novel_circ_049885	192.5939396	0.546308067	51.80668	117.378715	0	0
novel_circ_049886	6.389372403	1.638924201	0	19.56311917	0	0
novel_circ_049889	12.77874481	16.93555008	0	0	61.89247975	0
novel_circ_049898	38.33623442	17.48185815	21.97859152	0	0	0
novel_circ_049901	18.25534972	28.40801949	18.52481285	22.17153506	0	0
novel_circ_049904	0.912767486	4.916772604	10.361336	0	0	0
novel_circ_049905	0.912767486	4.916772604	7.535517091	0	0	0
novel_circ_049907	132.3512855	122.373007	224.8095932	37.8220304	42.55107983	128.7910737
novel_circ_049908	14.60427978	8.740929073	5.33765794	2.60841589	0	0
novel_circ_049943	1.825534972	4.370464537	4.081738424	0	0	0
novel_circ_049946	4.56383743	4.916772604	0	5.216831779	0	0
novel_circ_049950	2.738302458	0.546308067	5.023678061	0	0	0
novel_circ_049953	9.127674861	14.20400974	16.64093358	6.521039724	0	0
novel_circ_049954	22.81918715	7.648312939	8.791436606	23.47574301	0	0
novel_circ_049963	12.77874481	9.28723714	3.767758546	27.38836684	0	0
novel_circ_049967	6.389372403	2.185232268	0	15.65049534	0	0
novel_circ_049968	38.33623442	8.194621006	0	36.51782245	0	22.6254589
novel_circ_049973	30.12132704	21.30601462	25.43237018	26.0841589	0	0
novel_circ_049974	4.56383743	1.092616134	0	2.60841589	0	0
novel_circ_049975	2.738302458	2.731540335	0	33.90940656	0	52.21259745
novel_circ_049981	13.69151229	22.94493882	14.12909455	1.304207945	0	0
novel_circ_050003	4.56383743	0	0	46.95148601	0	57.4338572
novel_circ_050011	2.738302458	1.092616134	7.535517091	2.60841589	0	0
novel_circ_050017	84.88737621	33.32479209	9.419396364	7.825247669	0	0
novel_circ_050022	3.651069944	4.370464537	0	1.304207945	0	0
novel_circ_050024	0.912767486	2.731540335	0	3.912623834	0	0
novel_circ_050028	3.651069944	4.370464537	14.44307442	13.04207945	0	0
novel_circ_050038	37.42346693	27.86171142	12.55919515	0	0	0
novel_circ_050044	3.651069944	0.546308067	10.98929576	0	0	0
novel_circ_050045	26.4702571	16.38924201	5.33765794	1.304207945	0	0
novel_circ_050052	1.825534972	7.102004872	0	2.60841589	0	0
novel_circ_050059	10.95320983	4.916772604	6.907557334	0	0	0
novel_circ_050061	0	1.092616134	0	69.12302107	81.23387968	0
novel_circ_050074	6.389372403	7.648312939	0	18.25891123	0	0
novel_circ_050075	5.476604917	1.092616134	17.26889333	0	0	0
novel_circ_050079	70.28309643	11.47246941	29.51410861	119.9871309	0	0
novel_circ_050080	3.651069944	0.546308067	6.593577455	0	0	0
novel_circ_050082	7.302139889	3.82415647	3.139798788	16.95470328	0	0
novel_circ_050083	104.9682609	33.32479209	10.04735612	99.1198038	0	0
novel_circ_050084	88.53844615	19.12078235	0	19.56311917	0	0
novel_circ_050085	1.825534972	2.185232268	0	71.73143696	0	0
novel_circ_050092	5.476604917	2.185232268	9.419396364	6.521039724	0	0
novel_circ_050098	20.08088469	4.370464537	0	18.25891123	0	0
novel_circ_050099	210.8492893	70.47374065	92.62406425	67.81881313	0	0
novel_circ_050103	1.825534972	1.092616134	0	15.65049534	0	0
novel_circ_050104	37.42346693	15.84293395	16.95491346	26.0841589	0	0
novel_circ_050107	70.28309643	20.21339848	70.95945261	84.77351641	0	0
novel_circ_050110	9.127674861	3.277848402	11.30327564	0	0	0
novel_circ_050113	2.738302458	4.370464537	8.163476849	0	0	0
novel_circ_050115	3.651069944	3.277848402	9.419396364	0	0	0
novel_circ_050132	8.214907375	4.916772604	8.163476849	0	0	0
novel_circ_050133	3.651069944	4.370464537	8.791436606	0	0	0
novel_circ_050138	2.738302458	1.092616134	5.33765794	0	0	0
novel_circ_050143	30.12132704	4.370464537	0	15.65049534	0	0
novel_circ_050146	0	1.092616134	4.081738424	5.216831779	0	40.02965805
novel_circ_050153	14.60427978	10.92616134	0	9.129455613	0	0
novel_circ_050155	256.4876636	423.9350601	248.3580841	135.6376263	607.3199576	72.22742648
novel_circ_050160	10.95320983	2.731540335	0	6.521039724	0	0
novel_circ_050163	7.302139889	2.185232268	1.255919515	0	0	0
novel_circ_050164	6.389372403	13.11139361	15.38501406	3.912623834	0	0
novel_circ_050174	5.476604917	3.82415647	0	1.304207945	0	0
novel_circ_050183	26.4702571	2.731540335	0	22.17153506	0	0
novel_circ_050190	6.389372403	0	20.722672	6.521039724	0	0
novel_circ_050191	232.755709	84.6777504	115.8585753	157.8091613	0	0
novel_circ_050194	0.912767486	2.731540335	0	2.60841589	0	0
novel_circ_050195	8.214907375	2.731540335	5.023678061	0	0	0
novel_circ_050197	25.55748961	45.34356957	13.50113479	95.20717997	154.7311994	60.04448707
novel_circ_050203	9.127674861	6.009388738	11.93123539	57.38514957	23.20967991	0
novel_circ_050206	4.56383743	1.092616134	4.081738424	0	0	0
novel_circ_050208	7.302139889	3.82415647	17.26889333	22.17153506	0	0
novel_circ_050214	31.94686201	6.009388738	11.30327564	11.7378715	0	0
novel_circ_050215	31.03409453	7.102004872	20.40869212	13.04207945	0	0
novel_circ_050217	153.3449377	19.66709041	25.74635006	71.73143696	0	0
novel_circ_050219	3.651069944	5.463080671	5.965617697	0	0	0
novel_circ_050221	3.651069944	2.185232268	0	5.216831779	0	0
novel_circ_050230	37.42346693	20.75970655	0.627959758	48.25569396	0	0
novel_circ_050254	8.214907375	3.82415647	0	31.30099067	23.20967991	0
novel_circ_050260	1.825534972	3.277848402	0	18.25891123	0	0
novel_circ_050263	5.476604917	7.102004872	5.651637818	18.25891123	0	0
novel_circ_050264	8.214907375	7.648312939	0	14.34628739	0	0
novel_circ_050266	4.56383743	8.740929073	3.139798788	0	0	0
novel_circ_050280	2.738302458	2.185232268	0	0	7.736559969	0
novel_circ_050289	1.825534972	6.009388738	0	10.43366356	0	0
novel_circ_050291	49.28944425	6.009388738	32.33992752	29.99678273	0	59.17427711
novel_circ_050292	17.34258224	4.370464537	4.709698182	2.60841589	0	0
novel_circ_050299	1.825534972	10.37985327	10.67531588	0	11.60483995	0
novel_circ_050303	12.77874481	14.20400974	11.30327564	46.95148601	0	39.15944809
novel_circ_050316	5.476604917	1.092616134	0	9.129455613	0	0
novel_circ_050317	7.302139889	6.555696805	1.255919515	0	88.97043965	0
novel_circ_050318	16.42981475	2.185232268	20.722672	0	0	0
novel_circ_050321	23.73195464	22.39863075	0	119.9871309	0	79.18910614
novel_circ_050325	9.127674861	6.555696805	0	0	30.94623988	0
novel_circ_050326	10.95320983	13.11139361	16.3269537	45.64727807	0	38.28923813
novel_circ_050329	0	1.638924201	12.24521527	15.65049534	0	0
novel_circ_050330	128.7002155	60.64019545	41.445344	228.2363903	146.9946394	0
novel_circ_050333	10.04044235	6.009388738	0	0	0	15.66377924
novel_circ_050334	10.04044235	1.638924201	6.593577455	7.825247669	0	0
novel_circ_050336	3.651069944	0.546308067	0	1.304207945	0	0
novel_circ_050338	2.738302458	6.555696805	0	10.43366356	0	0
novel_circ_050342	51.11497922	32.77848402	19.78073236	75.6440608	0	0
novel_circ_050344	133.264053	59.54757931	108.0090783	93.90297202	81.23387968	33.93818835
novel_circ_050348	0.912767486	2.185232268	10.67531588	0	0	0
novel_circ_050352	8.214907375	6.009388738	0	1.304207945	0	0
novel_circ_050353	3.651069944	0.546308067	0	18.25891123	0	0
novel_circ_050354	11.86597732	4.370464537	0	0	7.736559969	0
novel_circ_050356	10.95320983	3.277848402	5.965617697	0	0	0
novel_circ_050359	27.38302458	4.916772604	0	27.38836684	0	0
novel_circ_050360	180.7279622	59.00127124	19.15277261	18.25891123	0	0
novel_circ_050363	38.33623442	35.51002436	48.03892146	9.129455613	0	0
novel_circ_050364	62.98095654	36.60264049	4.709698182	0	0	0
novel_circ_050365	321.2941551	243.6533979	121.1962332	79.55668463	46.41935982	0
novel_circ_050368	7.302139889	18.57447428	31.084008	36.51782245	0	31.32755847
novel_circ_050369	36.51069944	69.38112452	25.43237018	31.30099067	0	0
novel_circ_050370	5.476604917	2.731540335	0	5.216831779	0	48.73175762
novel_circ_050371	15.51704726	22.94493882	19.15277261	75.6440608	0	0
novel_circ_050372	350.5027147	304.8399014	218.8439755	352.1361451	7.736559969	1.740419915
novel_circ_050373	3.651069944	2.185232268	4.395718303	1.304207945	0	0
novel_circ_050374	27.38302458	19.66709041	25.43237018	6.521039724	0	0
novel_circ_050376	409.8326013	228.356772	174.8867925	413.4339185	131.5215195	87.89120571
novel_circ_050378	4.56383743	5.463080671	25.1183903	22.17153506	42.55107983	0
novel_circ_050380	436.3028583	117.4562344	38.30554521	245.1910936	3.868279985	0
novel_circ_050381	7.302139889	2.185232268	0	3.912623834	0	0
novel_circ_050389	3.651069944	0.546308067	8.163476849	0	0	0
novel_circ_050393	5.476604917	7.648312939	0	2.60841589	0	0
novel_circ_050394	7.302139889	12.01877748	16.3269537	5.216831779	0	0
novel_circ_050397	1.825534972	13.11139361	6.279597576	3.912623834	0	0
novel_circ_050401	1379.191671	428.3055246	175.8287321	6093.259518	170.2043193	52.21259745
novel_circ_050406	6.389372403	15.29662588	0	0	23.20967991	0
novel_circ_050407	7.302139889	14.75031781	0	16.95470328	3.868279985	0
novel_circ_050408	0	2.185232268	0	5.216831779	23.20967991	0
novel_circ_050410	3.651069944	2.731540335	0	35.21361451	239.833359	0
novel_circ_050422	12.77874481	1.638924201	0	35.21361451	0	0
novel_circ_050423	17.34258224	1.092616134	0	39.12623834	0	0
novel_circ_050434	2.738302458	1.092616134	0	3.912623834	0	0
novel_circ_050448	0	2.185232268	0	16.95470328	174.0725993	26.97650868
novel_circ_050462	3.651069944	3.277848402	1.883879273	0	0	0
novel_circ_050465	0	5.463080671	3.139798788	7.825247669	30.94623988	100.9443551
novel_circ_050471	0	3.277848402	6.907557334	13.04207945	0	0
novel_circ_050481	6.389372403	7.102004872	16.3269537	0	15.47311994	0
novel_circ_050483	2.738302458	3.82415647	0	15.65049534	0	0
novel_circ_050496	194.4194745	34.96371629	3.767758546	0	0	0
novel_circ_050497	23.73195464	6.555696805	0	6.521039724	0	0
novel_circ_050498	7.302139889	2.731540335	0	23.47574301	0	0
novel_circ_050501	20.08088469	12.56508554	0	7.825247669	15.47311994	0
novel_circ_050507	45.6383743	20.21339848	30.14206837	7.825247669	0	0
novel_circ_050508	1.825534972	7.102004872	3.453778667	37.8220304	0	0
novel_circ_050525	4.56383743	0.546308067	12.87317503	0	0	0
novel_circ_050529	107.7065634	36.60264049	18.52481285	0	0	0
novel_circ_050532	10.95320983	12.56508554	12.55919515	0	0	0
novel_circ_050535	6.389372403	7.102004872	2.51183903	0	0	0
novel_circ_050536	20.99365218	12.56508554	6.593577455	0	0	0
novel_circ_050555	10.95320983	2.185232268	1.569899394	10.43366356	0	0
novel_circ_050562	11.86597732	10.37985327	11.61725552	0	0	0
novel_circ_050565	33.77239699	7.648312939	6.279597576	0	0	0
novel_circ_050568	0.912767486	3.277848402	6.279597576	0	0	0
novel_circ_050572	1.825534972	2.731540335	5.965617697	0	42.55107983	0
novel_circ_050588	2.738302458	4.916772604	0	7.825247669	46.41935982	0
novel_circ_050590	7.302139889	2.731540335	0	20.86732712	0	0
novel_circ_050597	2.738302458	5.463080671	14.12909455	7.825247669	23.20967991	0
novel_circ_050605	7.302139889	5.463080671	0	13.04207945	0	0
novel_circ_050611	102.2299584	46.4361857	22.2925714	0	0	0
novel_circ_050612	84.88737621	57.36234704	6.593577455	0	0	0
novel_circ_050613	16.42981475	4.370464537	2.51183903	0	0	0
novel_circ_050616	26.4702571	6.009388738	0	7.825247669	7.736559969	0
novel_circ_050618	279.3068507	127.2897796	102.6714204	119.9871309	123.7849595	0
novel_circ_050619	0.912767486	0	7.221537212	7.825247669	0	0
novel_circ_050620	5.476604917	1.092616134	7.221537212	7.825247669	0	0
novel_circ_050629	4.56383743	1.638924201	5.023678061	0	0	0
novel_circ_050631	14.60427978	22.94493882	19.78073236	0	0	0
novel_circ_050636	16.42981475	4.370464537	0	3.912623834	0	0
novel_circ_050640	78.4980038	40.97310503	12.87317503	0	0	0
novel_circ_050644	2.738302458	3.277848402	19.46675249	0	0	0
novel_circ_050646	7.302139889	2.731540335	0.627959758	0	0	0
novel_circ_050657	1.825534972	3.277848402	0	18.25891123	0	0
novel_circ_050658	6.389372403	3.82415647	0	3.912623834	0	0
novel_circ_050668	3.651069944	3.277848402	0	10.43366356	0	0
novel_circ_050669	6.389372403	0.546308067	0	16.95470328	0	0
